open_time,open,high,low,close,volume,close_time,funding,open_interest,long_short_ratio,taker_buy_sell_ratio,btc_dom,spx,dxy,dji,vix,ndx,gold
2022-07-16 15:00:00,20805.7,20950.0,20803.5,20935.0,26186.651,2022-07-16 15:59:59,7.996E-5,113332.957,0.927206823537856,1.5139107328,1442.6,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 16:00:00,20934.9,21487.8,20919.1,21454.3,101190.963,2022-07-16 16:59:59,7.996E-5,113968.888,0.9220834972990377,1.4100720888,1427.6,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 17:00:00,21454.3,21580.0,21217.4,21240.0,59724.458,2022-07-16 17:59:59,8.0E-6,114489.588,0.8685335076165099,0.9963317157,1394.3,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 18:00:00,21240.0,21350.0,21190.9,21285.5,25085.853,2022-07-16 18:59:59,8.0E-6,115639.251,0.7713782935413298,0.63538216,1400.1,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 19:00:00,21285.5,21382.8,21150.8,21184.3,21106.947,2022-07-16 19:59:59,8.0E-6,115703.274,0.7779717186965598,1.9438525775,1394.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 20:00:00,21184.3,21214.9,20900.0,21201.2,39085.699,2022-07-16 20:59:59,8.0E-6,115059.716,0.7920572916666667,1.1877981991,1391.0,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 21:00:00,21201.1,21343.4,21078.0,21188.4,23067.583,2022-07-16 21:59:59,8.0E-6,112782.682,0.8206001461354602,1.6342486231,1383.4,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 22:00:00,21188.4,21310.1,21130.2,21284.6,12706.442,2022-07-16 22:59:59,8.0E-6,111751.747,0.8150946662874244,0.5769976702,1384.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-16 23:00:00,21284.6,21290.0,21148.7,21183.5,11490.734,2022-07-16 23:59:59,8.0E-6,111983.575,0.8285724912593915,1.4504424058,1378.0,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 00:00:00,21183.6,21339.5,21180.1,21285.0,17053.949,2022-07-17 00:59:59,8.038E-5,111471.028,0.8241733937852482,0.9544363875,1375.4,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 01:00:00,21285.0,21331.3,21071.7,21150.8,16652.895,2022-07-17 01:59:59,8.038E-5,112001.561,0.8272693772263849,0.8345548122,1380.4,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 02:00:00,21150.9,21229.2,21122.3,21154.2,8760.545,2022-07-17 02:59:59,8.038E-5,111618.9,0.8178750458491258,1.3515293749,1387.2,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 03:00:00,21154.2,21449.1,21152.8,21314.1,22277.312,2022-07-17 03:59:59,8.038E-5,111412.001,0.8202433291520016,1.0548660965,1385.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 04:00:00,21314.1,21464.2,21222.0,21252.8,17229.12,2022-07-17 04:59:59,8.038E-5,112227.26,0.8235178448530135,1.1022616041,1382.9,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 05:00:00,21252.7,21382.8,21245.9,21348.7,12671.427,2022-07-17 05:59:59,8.038E-5,112881.362,0.8324741635368338,0.7001691821,1379.1,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 06:00:00,21348.2,21600.0,21336.5,21566.3,24173.296,2022-07-17 06:59:59,8.038E-5,113586.447,0.8443038752072713,1.0327506219,1383.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 07:00:00,21566.4,21674.1,21460.0,21460.0,28582.173,2022-07-17 07:59:59,8.038E-5,114986.553,0.8306304331945358,1.0003309634,1375.9,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 08:00:00,21460.0,21512.0,21367.0,21448.1,22053.358,2022-07-17 08:59:59,8.038E-5,117582.065,0.7765661524076671,0.6984500928,1382.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 09:00:00,21448.1,21545.7,21265.2,21360.1,26111.202,2022-07-17 09:59:59,1.0E-4,118398.8,0.7889317739246027,2.1828580312,1379.9,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 10:00:00,21360.0,21397.6,21210.1,21377.8,24584.606,2022-07-17 10:59:59,1.0E-4,117302.655,0.7838601693442832,0.7955277267,1385.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 11:00:00,21377.7,21481.6,21278.8,21450.7,19649.379,2022-07-17 11:59:59,1.0E-4,117466.125,0.7838693340086098,1.6846916195,1385.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 12:00:00,21450.7,21495.0,21336.7,21375.4,16555.076,2022-07-17 12:59:59,1.0E-4,118185.241,0.7866244239631336,1.791750702,1385.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 13:00:00,21375.4,21381.6,21101.9,21109.0,46322.437,2022-07-17 13:59:59,1.0E-4,118677.202,0.7679525951055116,0.8535446745,1387.6,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 14:00:00,21109.1,21250.0,21070.0,21194.0,18239.175,2022-07-17 14:59:59,1.0E-4,115701.646,0.8028375958492125,0.6234842267,1386.2,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 15:00:00,21193.9,21269.2,21116.7,21158.0,14394.594,2022-07-17 15:59:59,1.0E-4,115060.445,0.8370440549502606,0.8285019201,1379.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 16:00:00,21158.0,21207.8,20978.4,21142.6,23710.333,2022-07-17 16:59:59,1.0E-4,115764.039,0.8273400106867973,1.5786354623,1377.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 17:00:00,21142.7,21349.2,20810.4,20912.5,40112.303,2022-07-17 17:59:59,8.709E-5,115419.026,0.8032198949936479,0.9453139822,1382.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 18:00:00,20912.4,21056.8,20865.0,20965.9,22807.52,2022-07-17 18:59:59,8.709E-5,112532.12,0.8167119483185413,0.613590587,1383.0,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 19:00:00,20966.0,21077.0,20923.9,21020.9,12165.148,2022-07-17 19:59:59,8.709E-5,113453.713,0.8328503798041952,1.073631889,1378.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 20:00:00,21020.9,21037.6,20904.5,20928.2,8906.788,2022-07-17 20:59:59,8.709E-5,113227.838,0.8357927674856879,0.9202618759,1371.3,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 21:00:00,20928.1,21048.4,20875.0,21012.1,13325.954,2022-07-17 21:59:59,8.709E-5,113398.165,0.8324303314409555,1.1583830272,1369.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1706.37
2022-07-17 22:00:00,21012.1,21070.0,20915.9,20995.8,9354.63,2022-07-17 22:59:59,8.709E-5,112718.678,0.8430407308356803,0.9020623104,1360.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1707.56995
2022-07-17 23:00:00,20995.8,21000.0,20742.0,20794.4,19844.508,2022-07-17 23:59:59,8.709E-5,112594.542,0.8516833917225818,1.3811769453,1361.6,3854.87988,108.103,31220.10938,24.26,11952.25781,1709.09998
2022-07-18 00:00:00,20794.4,20915.0,20764.4,20815.4,17573.734,2022-07-18 00:59:59,8.709E-5,112549.426,0.8569238568876443,1.5732304309,1366.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1710.23999
2022-07-18 01:00:00,20815.5,20999.1,20811.1,20969.6,14671.277,2022-07-18 01:59:59,1.0E-4,112294.731,0.8564589874294173,0.9845774734,1360.7,3854.87988,108.103,31220.10938,24.26,11952.25781,1708.66003
2022-07-18 02:00:00,20969.6,21368.9,20950.0,21323.2,31896.411,2022-07-18 02:59:59,1.0E-4,112770.059,0.8703550089563723,1.2457541,1355.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1714.45996
2022-07-18 03:00:00,21323.5,21371.9,21186.3,21274.0,23564.523,2022-07-18 03:59:59,1.0E-4,111726.335,0.9145787489222612,1.005427374,1341.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1713.87
2022-07-18 04:00:00,21274.1,21319.5,21158.7,21286.2,19016.189,2022-07-18 04:59:59,1.0E-4,111399.369,0.8595999159798846,1.4964203021,1343.1,3854.87988,108.103,31220.10938,24.26,11952.25781,1716.12
2022-07-18 05:00:00,21286.3,21873.4,21282.0,21851.9,72491.599,2022-07-18 05:59:59,1.0E-4,112584.118,0.8467727211869668,1.3658520733,1338.3,3854.87988,108.103,31220.10938,24.26,11952.25781,1714.31006
2022-07-18 06:00:00,21852.0,22357.0,21767.0,22189.3,79484.802,2022-07-18 06:59:59,1.0E-4,116138.301,0.7984183880861757,1.3553052849,1349.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1714.38
2022-07-18 07:00:00,22190.3,22401.4,22106.0,22243.4,41704.416,2022-07-18 07:59:59,1.0E-4,119182.873,0.7478885743077883,0.8690389832,1355.9,3854.87988,108.103,31220.10938,24.26,11952.25781,1714.38
2022-07-18 08:00:00,22243.3,22524.3,22154.0,22283.1,57284.122,2022-07-18 08:59:59,1.0E-4,120986.087,0.6880486158001351,0.8294284622,1351.6,3854.87988,108.103,31220.10938,24.26,11952.25781,1718.69995
2022-07-18 09:00:00,22283.1,22395.1,22208.7,22232.0,28132.99,2022-07-18 09:59:59,1.0E-4,121449.97,0.649965264789184,1.4451205016,1349.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1719.29004
2022-07-18 10:00:00,22232.0,22360.0,22130.0,22199.8,30324.69,2022-07-18 10:59:59,1.0E-4,121214.301,0.6388035855085695,0.5575731979,1341.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1722.12
2022-07-18 11:00:00,22199.9,22338.5,21972.0,22130.0,41785.726,2022-07-18 11:59:59,1.0E-4,120823.783,0.6325907221113509,1.3251427846,1336.5,3854.87988,108.103,31220.10938,24.26,11952.25781,1716.04004
2022-07-18 12:00:00,22129.9,22320.4,21900.7,22280.8,47999.607,2022-07-18 12:59:59,1.0E-4,119864.988,0.6028844795220121,1.5541136015,1339.3,3854.87988,108.103,31220.10938,24.26,11952.25781,1715.55005
2022-07-18 13:00:00,22280.9,22317.0,22072.0,22130.8,34828.259,2022-07-18 13:59:59,1.0E-4,120075.77,0.6278752557505115,1.6418233031,1340.8,3854.87988,108.103,31220.10938,24.26,11952.25781,1717.29004
2022-07-18 14:00:00,22130.8,22239.0,21987.7,22205.4,45146.279,2022-07-18 14:59:59,1.0E-4,120546.606,0.6359744778405575,0.8696702247,1337.5,3894.47998,107.277,31493.08008,24.7,12138.77344,1719.56006
2022-07-18 15:00:00,22205.3,22800.0,22151.0,22674.2,59415.255,2022-07-18 15:59:59,1.0E-4,119853.35,0.6540848885286604,1.4894799912,1337.4,3891.21997,106.94,31473.08984,24.69,12109.29688,1714.98999
2022-07-18 16:00:00,22673.6,22706.7,22105.2,22194.7,63043.051,2022-07-18 16:59:59,1.0E-4,119195.494,0.7068346978198877,1.6496009689,1339.7,3895.66992,107.233,31485.63086,24.47,12152.71973,1710.55005
2022-07-18 17:00:00,22194.8,22216.2,21831.0,21875.2,40003.337,2022-07-18 17:59:59,1.0E-4,116848.201,0.7163321178248078,1.2777500867,1330.6,3883.33008,107.217,31356.15039,24.76,12114.96094,1712.05005
2022-07-18 18:00:00,21874.4,22007.9,21806.0,21831.4,31301.587,2022-07-18 18:59:59,1.0E-4,116333.305,0.7113776018125436,0.6136909277,1336.1,3856.61011,107.342,31252.91992,25.35,11962.41016,1709.93005
2022-07-18 19:00:00,21831.5,21879.0,21385.7,21614.8,63502.729,2022-07-18 19:59:59,1.0E-4,115316.314,0.756991109571643,0.7208406567,1336.7,3842.6001,107.367,31176.38086,25.52,11897.33008,1707.79004
2022-07-18 20:00:00,21614.9,21666.8,21420.0,21488.8,24644.736,2022-07-18 20:59:59,1.0E-4,113089.884,0.7786989328709921,1.1140375767,1324.8,3826.78003,107.448,31044.13086,25.79,11860.37793,1707.73999
2022-07-18 21:00:00,21488.8,21750.0,21440.0,21655.9,23723.955,2022-07-18 21:59:59,1.0E-4,112119.111,0.8286446603874532,0.6009905184,1316.3,3826.78003,107.448,31044.13086,25.79,11860.37793,1709.17004
2022-07-18 22:00:00,21656.0,21849.0,21552.0,21782.9,29115.857,2022-07-18 22:59:59,1.0E-4,111013.841,0.8820914696813977,0.8071527848,1316.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1709.59998
2022-07-18 23:00:00,21782.9,22650.0,21762.3,22423.9,62212.603,2022-07-18 23:59:59,1.0E-4,109938.727,0.9256312001815827,0.4481010235,1305.3,3826.78003,107.448,31044.13086,25.79,11860.37793,1708.12
2022-07-19 00:00:00,22423.5,22950.0,22181.5,22337.9,96535.849,2022-07-19 00:59:59,1.0E-4,108969.107,0.9350068775790922,1.1987181059,1300.1,3826.78003,107.448,31044.13086,25.79,11860.37793,1708.35999
2022-07-19 01:00:00,22337.9,22388.8,22033.0,22053.3,36999.25,2022-07-19 01:59:59,1.0E-4,108952.996,0.864495353238609,0.9712925231,1308.3,3826.78003,107.448,31044.13086,25.79,11860.37793,1707.79004
2022-07-19 02:00:00,22053.2,22166.2,21923.4,22094.6,26957.898,2022-07-19 02:59:59,1.0E-4,109274.336,0.8482938250737749,0.6320381156,1312.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1706.19995
2022-07-19 03:00:00,22094.4,22262.5,21800.0,21897.9,32037.544,2022-07-19 03:59:59,1.0E-4,108791.89,0.886378588726046,0.7744974832,1313.1,3826.78003,107.448,31044.13086,25.79,11860.37793,1706.89001
2022-07-19 04:00:00,21898.0,21949.0,21686.8,21887.1,26819.409,2022-07-19 04:59:59,1.0E-4,108307.493,0.9238159714219867,1.0614704111,1310.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1709.48999
2022-07-19 05:00:00,21887.2,22118.3,21820.0,21990.0,23470.999,2022-07-19 05:59:59,1.0E-4,108261.42,0.9639154417073382,1.0747071544,1304.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1708.54004
2022-07-19 06:00:00,21990.0,22124.6,21575.0,21753.7,45296.741,2022-07-19 06:59:59,1.0E-4,107826.546,1.0015885507753293,0.4784778172,1304.4,3826.78003,107.448,31044.13086,25.79,11860.37793,1710.15002
2022-07-19 07:00:00,21753.8,21876.5,21682.3,21761.0,24434.228,2022-07-19 07:59:59,1.0E-4,106964.865,1.0182141533901445,1.1775448441,1300.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1709.35999
2022-07-19 08:00:00,21760.9,21930.0,21686.3,21918.2,21218.917,2022-07-19 08:59:59,1.0E-4,107741.872,1.0103382369975675,0.9176697335,1305.5,3826.78003,107.448,31044.13086,25.79,11860.37793,1711.68005
2022-07-19 09:00:00,21918.2,21960.9,21801.0,21896.8,16865.669,2022-07-19 09:59:59,1.0E-4,107752.777,1.0436684374639105,1.0967159857,1296.6,3826.78003,107.448,31044.13086,25.79,11860.37793,1713.28003
2022-07-19 10:00:00,21896.9,22111.1,21801.1,21997.1,27773.869,2022-07-19 10:59:59,1.0E-4,107977.429,1.024700030910164,0.5925878832,1294.9,3826.78003,107.448,31044.13086,25.79,11860.37793,1713.35999
2022-07-19 11:00:00,21997.1,22237.6,21900.0,21967.6,40829.379,2022-07-19 11:59:59,1.0E-4,107703.08,1.0444558069510135,0.9579431396,1294.3,3826.78003,107.448,31044.13086,25.79,11860.37793,1717.14001
2022-07-19 12:00:00,21967.6,22191.6,21967.5,22167.9,34880.257,2022-07-19 12:59:59,1.0E-4,108264.96,1.0535477166445355,0.589488192,1294.2,3826.78003,107.448,31044.13086,25.79,11860.37793,1714.12
2022-07-19 13:00:00,22167.9,22441.8,22028.2,22313.6,54925.021,2022-07-19 13:59:59,1.0E-4,108779.48,1.0525712668883074,0.6861987992,1287.5,3826.78003,107.448,31044.13086,25.79,11860.37793,1709.01001
2022-07-19 14:00:00,22313.6,22630.2,22090.0,22617.2,55663.294,2022-07-19 14:59:59,1.0E-4,109002.58,1.0272224827017888,1.2685769503,1297.4,3880.03003,106.565,31396.08008,24.45,12037.41113,1710.98999
2022-07-19 15:00:00,22617.2,23200.0,22469.6,23116.2,174817.482,2022-07-19 15:59:59,1.0E-4,113394.208,0.9065003641660597,1.1084430962,1318.8,3899.1499,106.528,31542.96094,24.29,12115.17578,1713.03003
2022-07-19 16:00:00,23117.1,23440.0,22942.4,23227.1,107889.62,2022-07-19 16:59:59,1.0E-4,123761.655,0.6354330135833134,1.4656883244,1347.4,3908.48999,106.588,31597.7793,24.39,12152.28223,1714.51001
2022-07-19 17:00:00,23227.1,23550.0,23058.0,23450.0,53479.572,2022-07-19 17:59:59,1.0E-4,125263.791,0.609960412492058,1.2971898055,1341.2,3916.61011,106.602,31669.82031,24.52,12177.35059,1711.58997
2022-07-19 18:00:00,23450.0,23519.1,23240.0,23399.9,40725.716,2022-07-19 18:59:59,1.0E-4,125816.8,0.6190461964369293,1.4466414131,1342.4,3927.36011,106.661,31744.92969,24.48,12223.65137,1711.01001
2022-07-19 19:00:00,23400.0,23739.0,23340.0,23391.5,50240.604,2022-07-19 19:59:59,1.0E-4,125787.034,0.6021570319240724,0.8227472268,1340.0,3928.73999,106.682,31753.07031,24.63,12222.50781,1710.30005
2022-07-19 20:00:00,23390.6,23427.2,23146.5,23295.6,35476.869,2022-07-19 20:59:59,1.0E-4,124086.737,0.6121685327047731,0.9935235026,1349.8,3938.27002,106.698,31832.17969,24.55,12245.29785,1712.01001
2022-07-19 21:00:00,23295.5,23817.9,23244.0,23638.1,39388.941,2022-07-19 21:59:59,1.0E-4,121350.915,0.6074511185485292,2.5157297485,1340.1,3938.27002,106.698,31832.17969,24.55,12245.29785,1711.60999
2022-07-19 22:00:00,23638.0,23650.2,23325.0,23484.9,27043.397,2022-07-19 22:59:59,1.0E-4,120521.257,0.6431219873934001,1.9179170751,1350.0,3938.27002,106.698,31832.17969,24.55,12245.29785,1711.64001
2022-07-19 23:00:00,23484.9,23625.0,23226.0,23385.9,30258.557,2022-07-19 23:59:59,1.0E-4,119813.66,0.6413433522465879,1.7691408081,1349.6,3938.27002,106.698,31832.17969,24.55,12245.29785,1712.16003
2022-07-20 00:00:00,23385.9,23426.9,22922.0,23033.6,44524.253,2022-07-20 00:59:59,1.0E-4,119226.674,0.6456150394079102,1.2246948401,1358.5,3938.27002,106.698,31832.17969,24.55,12245.29785,1710.01001
2022-07-20 01:00:00,23035.7,23328.9,22950.0,23251.3,28710.118,2022-07-20 01:59:59,1.0E-4,117257.263,0.6141898291965004,1.0464567393,1352.3,3938.27002,106.698,31832.17969,24.55,12245.29785,1712.15002
2022-07-20 02:00:00,23251.3,23489.5,23205.0,23367.5,22777.676,2022-07-20 02:59:59,1.0E-4,115158.344,0.6635841066005317,0.7039777577,1350.1,3938.27002,106.698,31832.17969,24.55,12245.29785,1709.98999
2022-07-20 03:00:00,23367.5,23517.0,23265.1,23433.8,19572.257,2022-07-20 03:59:59,1.0E-4,115968.528,0.6845823844076055,0.9502720078,1354.6,3938.27002,106.698,31832.17969,24.55,12245.29785,1711.35999
2022-07-20 04:00:00,23433.9,23522.0,23300.0,23384.0,16788.521,2022-07-20 04:59:59,1.0E-4,115855.766,0.685421967992261,1.2028942279,1347.7,3938.27002,106.698,31832.17969,24.55,12245.29785,1712.28003
2022-07-20 05:00:00,23384.1,23556.0,23305.5,23491.0,18987.644,2022-07-20 05:59:59,1.0E-4,116141.871,0.6893449536125948,0.559588814,1341.0,3938.27002,106.698,31832.17969,24.55,12245.29785,1711.65002
2022-07-20 06:00:00,23490.9,23810.8,23480.3,23775.9,35725.712,2022-07-20 06:59:59,1.0E-4,117664.226,0.6864275371992483,0.9839955204,1341.1,3938.27002,106.698,31832.17969,24.55,12245.29785,1708.52002
2022-07-20 07:00:00,23775.9,23861.0,23365.0,23376.7,40166.607,2022-07-20 07:59:59,1.0E-4,120041.325,0.6977219716196915,1.3024004553,1352.9,3938.27002,106.698,31832.17969,24.55,12245.29785,1707.42004
2022-07-20 08:00:00,23377.0,23512.7,23298.5,23359.5,35904.284,2022-07-20 08:59:59,1.0E-4,119091.481,0.6796725505244308,0.6841010563,1358.1,3938.27002,106.698,31832.17969,24.55,12245.29785,1707.62
2022-07-20 09:00:00,23359.6,23578.0,23307.3,23517.4,29546.309,2022-07-20 09:59:59,1.0E-4,118748.52,0.7141304236358229,1.3457061194,1364.2,3938.27002,106.698,31832.17969,24.55,12245.29785,1708.05005
2022-07-20 10:00:00,23517.3,23888.0,23492.5,23701.1,50902.435,2022-07-20 10:59:59,1.0E-4,118799.419,0.7387372557895495,0.7012023171,1357.7,3938.27002,106.698,31832.17969,24.55,12245.29785,1713.0
2022-07-20 11:00:00,23701.0,23825.0,23577.0,23720.0,27545.193,2022-07-20 11:59:59,1.0E-4,119229.828,0.7079753972321886,1.6918116823,1347.3,3938.27002,106.698,31832.17969,24.55,12245.29785,1708.85999
2022-07-20 12:00:00,23720.1,23975.7,23556.9,23796.1,56080.391,2022-07-20 12:59:59,1.0E-4,119946.217,0.6950329144225015,1.0330750105,1343.5,3938.27002,106.698,31832.17969,24.55,12245.29785,1708.23999
2022-07-20 13:00:00,23796.0,24078.6,23754.8,23770.4,57847.99,2022-07-20 13:59:59,1.0E-4,120225.056,0.6884454299088445,0.661642667,1348.9,3938.27002,106.698,31832.17969,24.55,12245.29785,1708.83997
2022-07-20 14:00:00,23770.5,24187.2,23677.0,24173.9,57306.598,2022-07-20 14:59:59,1.0E-4,121477.349,0.7296305259761213,0.7660284297,1356.3,3926.21997,106.801,31695.2793,24.37,12257.70898,1709.59998
2022-07-20 15:00:00,24174.0,24277.0,24031.6,24153.4,45582.468,2022-07-20 15:59:59,1.0E-4,122175.81,0.7409770748430026,1.437243175,1360.8,3970.79004,106.787,31931.7793,23.58,12456.68359,1709.72998
2022-07-20 16:00:00,24153.5,24182.9,23540.0,23680.1,66739.661,2022-07-20 16:59:59,1.0E-4,122564.512,0.7536777215139203,0.9377360011,1367.1,3969.43994,106.8,31921.05078,23.9,12466.87109,1707.84998
2022-07-20 17:00:00,23680.1,23735.9,23420.0,23511.0,43786.817,2022-07-20 17:59:59,8.118E-5,117689.124,0.7753917401509864,1.0461511543,1373.2,3958.82007,106.988,31819.09961,23.94,12431.33496,1702.95996
2022-07-20 18:00:00,23511.0,23855.0,23505.2,23753.6,32838.846,2022-07-20 18:59:59,8.118E-5,116081.208,0.7916463988066283,0.7382900296,1377.6,3937.04004,107.242,31677.34961,24.34,12351.37598,1700.18994
2022-07-20 19:00:00,23753.5,23939.1,23566.0,23650.6,26134.705,2022-07-20 19:59:59,8.118E-5,115847.219,0.8351058531888758,1.2139008603,1379.0,3956.86011,107.076,31826.82031,23.91,12425.72656,1701.41003
2022-07-20 20:00:00,23650.6,23750.2,22912.4,23253.7,97252.661,2022-07-20 20:59:59,8.118E-5,114790.016,0.8470000893495354,0.7953411118,1382.8,3966.59009,107.049,31914.43945,23.85,12454.90332,1695.79004
2022-07-20 21:00:00,23253.7,23799.0,23232.9,23601.8,38344.281,2022-07-20 21:59:59,8.118E-5,113553.083,0.8272564675075693,0.5983686568,1387.2,3966.59009,107.049,31914.43945,23.85,12454.90332,1696.16003
2022-07-20 22:00:00,23601.8,23636.0,23301.4,23301.4,23935.915,2022-07-20 22:59:59,8.118E-5,112522.322,0.8049988873142108,0.9235517589,1383.8,3966.59009,107.049,31914.43945,23.85,12454.90332,1696.66003
2022-07-20 23:00:00,23301.4,23396.8,23110.0,23221.5,29646.473,2022-07-20 23:59:59,8.118E-5,112916.245,0.786064848338563,1.0705885702,1387.7,3966.59009,107.049,31914.43945,23.85,12454.90332,1696.09998
2022-07-21 00:00:00,23221.5,23380.0,23120.0,23245.1,20678.381,2022-07-21 00:59:59,1.0E-4,112358.887,0.8208839127872717,0.9311477959,1384.1,3966.59009,107.049,31914.43945,23.85,12454.90332,1695.39001
2022-07-21 01:00:00,23245.0,23441.1,23154.2,23228.8,21673.736,2022-07-21 01:59:59,1.0E-4,111637.796,0.8395860133317741,1.4506830875,1382.3,3966.59009,107.049,31914.43945,23.85,12454.90332,1694.78003
2022-07-21 02:00:00,23228.9,23330.0,22684.0,22689.0,45757.713,2022-07-21 02:59:59,1.0E-4,111997.717,0.8550161812297734,1.5503582502,1384.1,3966.59009,107.049,31914.43945,23.85,12454.90332,1692.23999
2022-07-21 03:00:00,22688.9,22860.0,22662.8,22774.4,29310.59,2022-07-21 03:59:59,1.0E-4,111548.801,0.804689073440036,0.6957882656,1388.6,3966.59009,107.049,31914.43945,23.85,12454.90332,1692.62
2022-07-21 04:00:00,22774.4,22922.0,22636.0,22875.4,31902.34,2022-07-21 04:59:59,1.0E-4,112050.148,0.8469703829016655,0.8324097172,1392.0,3966.59009,107.049,31914.43945,23.85,12454.90332,1691.56006
2022-07-21 05:00:00,22875.4,22987.0,22803.8,22935.3,22030.87,2022-07-21 05:59:59,1.0E-4,112764.268,0.8700778456718524,0.6540648692,1394.0,3966.59009,107.049,31914.43945,23.85,12454.90332,1692.53003
2022-07-21 06:00:00,22935.4,22955.3,22750.0,22786.8,18008.349,2022-07-21 06:59:59,1.0E-4,113300.396,0.8791302292602222,0.7127553842,1391.2,3966.59009,107.049,31914.43945,23.85,12454.90332,1693.51001
2022-07-21 07:00:00,22786.8,23088.0,22772.1,22926.7,27202.307,2022-07-21 07:59:59,1.0E-4,115029.097,0.8401778322162113,1.0012573733,1394.4,3966.59009,107.049,31914.43945,23.85,12454.90332,1689.54004
2022-07-21 08:00:00,22926.6,22969.5,22791.7,22871.9,24659.426,2022-07-21 08:59:59,1.0E-4,114860.358,0.8923466660469008,0.7711647972,1390.2,3966.59009,107.049,31914.43945,23.85,12454.90332,1689.53003
2022-07-21 09:00:00,22871.9,23022.0,22856.6,23002.3,18614.501,2022-07-21 09:59:59,1.0E-4,115624.028,0.9281213671239247,0.9722694572,1383.7,3966.59009,107.049,31914.43945,23.85,12454.90332,1685.10999
2022-07-21 10:00:00,23002.4,23069.0,22847.3,22865.3,17531.883,2022-07-21 10:59:59,1.0E-4,115769.941,0.9355504055619931,1.4879058362,1378.7,3966.59009,107.049,31914.43945,23.85,12454.90332,1684.60999
2022-07-21 11:00:00,22865.3,22901.6,22444.0,22605.4,55135.767,2022-07-21 11:59:59,1.0E-4,115694.848,0.9228437744894666,0.7045087585,1385.3,3966.59009,107.049,31914.43945,23.85,12454.90332,1682.84998
2022-07-21 12:00:00,22605.5,22842.7,22560.0,22793.0,36427.354,2022-07-21 12:59:59,1.0E-4,115878.895,0.9412749270718761,1.1475874826,1370.9,3966.59009,107.049,31914.43945,23.85,12454.90332,1684.95996
2022-07-21 13:00:00,22792.9,22804.3,22558.4,22701.4,37058.211,2022-07-21 13:59:59,1.0E-4,115668.147,0.921152800435019,1.0886135992,1368.6,3966.59009,107.049,31914.43945,23.85,12454.90332,1706.77002
2022-07-21 14:00:00,22701.5,22758.4,22340.2,22552.5,58793.11,2022-07-21 14:59:59,1.0E-4,116417.324,0.9357066824364282,0.8228727596,1365.0,3959.77002,106.894,31785.84961,24.05,12475.05566,1705.91003
