2016-02-04 00:00:00,371.520000,391.700000,371.500000,386.210000,1681.945358,2016-02-04 23:59:59
2016-02-05 00:00:00,386.210000,389.420000,378.010000,379.680000,1037.894854,2016-02-05 23:59:59
2016-02-06 00:00:00,379.680000,379.680000,371.090000,374.770000,280.141443,2016-02-06 23:59:59
2016-02-07 00:00:00,374.770000,378.550000,373.390000,376.570000,169.365496,2016-02-07 23:59:59
2016-02-08 00:00:00,376.570000,377.860000,371.310000,372.980000,969.005024,2016-02-08 23:59:59
2016-02-09 00:00:00,372.980000,377.090000,371.830000,374.000000,965.641392,2016-02-09 23:59:59
2016-02-10 00:00:00,374.000000,384.190000,374.000000,380.420000,1727.532141,2016-02-10 23:59:59
2016-02-11 00:00:00,380.420000,380.570000,373.070000,376.990000,962.619944,2016-02-11 23:59:59
2016-02-12 00:00:00,376.990000,384.990000,376.980000,384.990000,1689.567348,2016-02-12 23:59:59
2016-02-13 00:00:00,384.990000,398.710000,384.990000,398.710000,773.052944,2016-02-13 23:59:59
2016-02-14 00:00:00,398.710000,407.940000,396.340000,405.220000,1302.109397,2016-02-14 23:59:59
2016-02-15 00:00:00,405.220000,406.870000,396.710000,400.730000,613.550325,2016-02-15 23:59:59
2016-02-16 00:00:00,400.730000,409.780000,398.230000,407.050000,1211.852629,2016-02-16 23:59:59
2016-02-17 00:00:00,407.050000,420.250000,407.040000,419.960000,1378.525140,2016-02-17 23:59:59
2016-02-18 00:00:00,419.960000,422.920000,414.440000,421.040000,1821.320910,2016-02-18 23:59:59
2016-02-19 00:00:00,421.040000,421.990000,416.180000,420.900000,901.355685,2016-02-19 23:59:59
2016-02-20 00:00:00,420.900000,442.000000,420.890000,439.990000,971.996154,2016-02-20 23:59:59
2016-02-21 00:00:00,439.990000,448.000000,426.200000,436.210000,621.375801,2016-02-21 23:59:59
2016-02-22 00:00:00,436.210000,440.120000,433.440000,438.040000,1103.724912,2016-02-22 23:59:59
2016-02-23 00:00:00,438.040000,438.040000,412.070000,418.860000,1663.801113,2016-02-23 23:59:59
2016-02-24 00:00:00,418.860000,426.550000,410.820000,420.500000,965.180695,2016-02-24 23:59:59
2016-02-25 00:00:00,420.500000,423.990000,416.860000,420.010000,500.671558,2016-02-25 23:59:59
2016-02-26 00:00:00,420.010000,434.180000,420.010000,433.200000,1041.830559,2016-02-26 23:59:59
2016-02-27 00:00:00,433.200000,433.200000,421.010000,423.040000,380.947681,2016-02-27 23:59:59
2016-02-28 00:00:00,423.040000,434.000000,422.920000,434.000000,301.954468,2016-02-28 23:59:59
2016-02-29 00:00:00,434.000000,440.990000,434.000000,434.860000,1100.412365,2016-02-29 23:59:59
2016-03-01 00:00:00,434.860000,434.930000,427.410000,432.490000,817.916070,2016-03-01 23:59:59
2016-03-02 00:00:00,432.490000,432.490000,417.770000,418.650000,1319.273049,2016-03-02 23:59:59
2016-03-03 00:00:00,418.650000,421.290000,414.060000,419.650000,2681.645359,2016-03-03 23:59:59
2016-03-04 00:00:00,419.650000,419.810000,401.380000,405.100000,3128.376515,2016-03-04 23:59:59
2016-03-05 00:00:00,405.100000,405.990000,367.000000,378.710000,2442.138895,2016-03-05 23:59:59
2016-03-06 00:00:00,378.710000,403.960000,378.710000,401.410000,117.716805,2016-03-06 23:59:59
