datetime;open;high;low;close
2023-06-30 10:00:00;1905.18994;1905.91003;1904.33997;1905.38000
2023-06-30 09:45:00;1903.38000;1905.48999;1903.18994;1905.19995
2023-06-30 09:30:00;1903.53003;1904.38000;1903.20996;1903.41003
2023-06-30 09:15:00;1903.08997;1904.06006;1902.62000;1903.63000
2023-06-30 09:00:00;1902.26001;1903.57996;1901.60999;1903.07996
2023-06-30 08:45:00;1901.43994;1902.40002;1901.43005;1902.01001
2023-06-30 08:30:00;1902.38000;1902.41003;1900.64001;1901.43994
2023-06-30 08:15:00;1904.79004;1904.94995;1902.33997;1902.33997
2023-06-30 08:00:00;1905.30005;1905.63000;1903.70996;1904.76001
2023-06-30 07:45:00;1905.68005;1905.84998;1904.46997;1905.30005
2023-06-30 07:30:00;1907.10999;1907.46997;1905.68994;1905.76001
2023-06-30 07:15:00;1906.65002;1907.40002;1906.09998;1907.12000
2023-06-30 07:00:00;1906.65002;1906.93994;1905.68005;1906.54004
2023-06-30 06:45:00;1907.05005;1907.32996;1906.18005;1906.88000
2023-06-30 06:30:00;1905.31006;1907.51001;1904.90002;1906.95996
2023-06-30 06:15:00;1904.88000;1905.29004;1903.76001;1905.28003
2023-06-30 06:00:00;1907.19995;1907.19995;1904.37000;1904.90002
2023-06-30 05:45:00;1908.87000;1909.29004;1907.19995;1907.19995
2023-06-30 05:30:00;1909.08997;1909.94995;1908.45996;1908.89001
2023-06-30 05:15:00;1908.53003;1909.15002;1908.31995;1909.10999
2023-06-30 05:00:00;1908.42004;1909.21997;1907.98999;1908.57996
2023-06-30 04:45:00;1907.88000;1908.56006;1907.39001;1908.31006
2023-06-30 04:30:00;1907.73999;1907.98999;1906.96997;1907.91003
2023-06-30 04:15:00;1908.31995;1908.54004;1907.79004;1907.79004
2023-06-30 04:00:00;1908.23999;1908.65002;1907.89001;1908.29004
2023-06-30 03:45:00;1909.12000;1909.43994;1908.33997;1908.34998
2023-06-30 03:30:00;1908.23999;1909.28003;1908.23999;1909.14001
2023-06-30 03:15:00;1907.83997;1908.66003;1907.68994;1908.23999
2023-06-30 03:00:00;1907.80005;1908.44995;1907.46997;1907.84998
2023-06-30 02:45:00;1909.64001;1909.68994;1907.85999;1907.85999
2023-06-30 02:30:00;1908.88000;1909.69995;1908.87000;1909.59998
2023-06-30 02:15:00;1909.64001;1909.64001;1908.43994;1908.93005
2023-06-30 02:00:00;1907.89001;1909.64001;1907.69995;1909.62000
2023-06-30 01:45:00;1908.09998;1908.58997;1907.17004;1907.96997
2023-06-30 01:30:00;1908.35999;1908.54004;1907.31006;1907.98999
2023-06-30 01:15:00;1909.26001;1909.38000;1908.09998;1908.31006
2023-06-30 01:00:00;1908.76001;1909.81995;1908.54004;1909.31006
2023-06-30 00:45:00;1909.07996;1909.29004;1908.21997;1908.83997
2023-06-30 00:30:00;1908.21997;1909.28003;1908.21997;1909.09998
2023-06-30 00:15:00;1907.87000;1908.68994;1907.62000;1908.20996
2023-06-30 00:00:00;1908.88000;1909.14001;1907.88000;1907.88000
2023-06-29 23:45:00;1908.93994;1908.96997;1908.13000;1908.84998
2023-06-29 23:30:00;1908.92004;1908.93994;1908.42004;1908.92004
2023-06-29 23:15:00;1908.18005;1908.96997;1908.15002;1908.93005
2023-06-29 23:00:00;1908.32996;1908.35999;1907.13000;1908.16003
2023-06-29 22:45:00;1908.45996;1908.95996;1908.26001;1908.31006
2023-06-29 22:30:00;1907.95996;1908.58997;1907.73999;1908.51001
2023-06-29 22:15:00;1908.40002;1908.42004;1907.95996;1907.98999
2023-06-29 22:00:00;1908.69995;1909.07996;1908.31006;1908.41003
2023-06-29 20:45:00;1908.38000;1908.44995;1908.06995;1908.28003
2023-06-29 20:30:00;1907.69995;1908.43994;1907.69995;1908.38000
2023-06-29 20:15:00;1907.65002;1907.94995;1907.58997;1907.70996
2023-06-29 20:00:00;1907.65002;1907.93005;1907.48999;1907.66003
2023-06-29 19:45:00;1907.92004;1908.15002;1907.38000;1907.64001
2023-06-29 19:30:00;1907.54004;1909.28003;1907.34998;1907.88000
2023-06-29 19:15:00;1906.82996;1907.90002;1906.26001;1907.51001
2023-06-29 19:00:00;1907.06995;1907.62000;1906.81006;1906.87000
2023-06-29 18:45:00;1907.91003;1908.17004;1906.98999;1906.98999
2023-06-29 18:30:00;1907.98999;1908.68994;1907.63000;1907.88000
2023-06-29 18:15:00;1907.67004;1908.31006;1907.34998;1907.94995
2023-06-29 18:00:00;1908.10999;1908.31006;1906.81006;1907.76001
2023-06-29 17:45:00;1908.87000;1909.17004;1907.98999;1908.17004
2023-06-29 17:30:00;1909.85999;1910.34998;1908.64001;1908.89001
2023-06-29 17:15:00;1910.04004;1910.18005;1907.92004;1909.76001
2023-06-29 17:00:00;1910.31995;1910.83997;1909.13000;1910.07996
2023-06-29 16:45:00;1909.09998;1910.46997;1908.66003;1910.30005
2023-06-29 16:30:00;1909.21997;1910.07996;1908.31995;1909.12000
2023-06-29 16:15:00;1908.46997;1910.14001;1908.10999;1909.18994
2023-06-29 16:00:00;1909.03003;1909.73999;1908.43994;1908.55005
2023-06-29 15:45:00;1910.45996;1910.58997;1908.46997;1909.03003
2023-06-29 15:30:00;1911.79004;1911.81006;1909.04004;1910.48999
2023-06-29 15:15:00;1911.44995;1912.68005;1910.59998;1911.81995
2023-06-29 15:00:00;1911.05005;1911.98999;1909.82996;1911.38000
2023-06-29 14:45:00;1908.87000;1913.12000;1908.68994;1911.06995
2023-06-29 14:30:00;1908.88000;1909.59998;1905.26001;1909.06006
2023-06-29 14:15:00;1910.03003;1910.88000;1906.84998;1908.85999
2023-06-29 14:00:00;1899.63000;1909.93005;1899.33997;1909.79004
2023-06-29 13:45:00;1893.70996;1899.79004;1893.42004;1899.62000
2023-06-29 13:30:00;1893.58997;1897.17004;1893.04004;1893.67004
2023-06-29 13:15:00;1895.16003;1896.68005;1893.37000;1893.79004
2023-06-29 13:00:00;1896.23999;1898.05005;1894.98999;1895.23999
2023-06-29 12:45:00;1899.88000;1901.38000;1895.58997;1896.16003
2023-06-29 12:30:00;1911.28003;1911.28003;1898.33997;1900.16003
2023-06-29 12:15:00;1911.18994;1912.21997;1909.21997;1911.31995
2023-06-29 12:00:00;1910.03003;1911.78003;1909.88000;1911.08997
2023-06-29 11:45:00;1910.03003;1910.56006;1909.88000;1910.05005
2023-06-29 11:30:00;1910.13000;1911.07996;1909.67004;1910.06006
2023-06-29 11:15:00;1910.26001;1910.58997;1909.60999;1910.15002
2023-06-29 11:00:00;1909.93005;1910.30005;1909.18005;1910.23999
2023-06-29 10:45:00;1908.68005;1909.91003;1908.38000;1909.91003
2023-06-29 10:30:00;1906.51001;1908.71997;1906.45996;1908.68005
2023-06-29 10:15:00;1906.23999;1906.60999;1905.69995;1906.54004
2023-06-29 10:00:00;1905.26001;1906.21997;1904.58997;1906.21997
2023-06-29 09:45:00;1904.30005;1906.13000;1903.98999;1905.23999
2023-06-29 09:30:00;1905.81995;1905.88000;1904.16003;1904.29004
2023-06-29 09:15:00;1904.98999;1905.95996;1904.43994;1905.84998
2023-06-29 09:00:00;1906.19995;1906.31006;1904.98999;1905.01001
2023-06-29 08:45:00;1906.85999;1907.29004;1905.84998;1906.18994
2023-06-29 08:30:00;1906.26001;1907.68994;1905.62000;1906.82996
2023-06-29 08:15:00;1905.34998;1908.08997;1905.34998;1906.26001
2023-06-29 08:00:00;1906.04004;1906.18005;1904.46997;1905.29004
2023-06-29 07:45:00;1905.42004;1905.88000;1905.04004;1905.81006
2023-06-29 07:30:00;1904.05005;1907.48999;1904.01001;1905.38000
2023-06-29 07:15:00;1903.55005;1905.78003;1903.51001;1904.01001
2023-06-29 07:00:00;1904.38000;1904.57996;1902.59998;1903.76001
2023-06-29 06:45:00;1904.17004;1904.83997;1903.88000;1904.67004
2023-06-29 06:30:00;1903.29004;1905.03003;1902.87000;1904.21997
2023-06-29 06:15:00;1904.64001;1904.83997;1902.64001;1903.53003
2023-06-29 06:00:00;1904.43005;1905.28003;1903.51001;1904.64001
2023-06-29 05:45:00;1904.06995;1905.39001;1903.92004;1904.45996
2023-06-29 05:30:00;1903.93005;1905.20996;1903.21997;1904.06006
2023-06-29 05:15:00;1903.60999;1904.54004;1903.51001;1903.92004
2023-06-29 05:00:00;1905.45996;1905.67004;1903.65002;1903.67004
2023-06-29 04:45:00;1905.34998;1905.79004;1905.01001;1905.45996
2023-06-29 04:30:00;1905.69995;1905.71997;1904.96997;1905.33997
2023-06-29 04:15:00;1904.89001;1906.07996;1904.63000;1905.73999
2023-06-29 04:00:00;1905.56006;1905.60999;1904.58997;1904.93994
2023-06-29 03:45:00;1904.48999;1905.73999;1904.46997;1905.57996
2023-06-29 03:30:00;1904.51001;1904.73999;1902.93005;1904.48999
2023-06-29 03:15:00;1903.41003;1905.03003;1902.88000;1904.54004
2023-06-29 03:00:00;1904.67004;1904.91003;1903.04004;1903.42004
2023-06-29 02:45:00;1905.55005;1906.01001;1904.56006;1904.76001
2023-06-29 02:30:00;1905.98999;1907.18005;1905.39001;1905.53003
2023-06-29 02:15:00;1906.41003;1906.57996;1905.66003;1906.07996
2023-06-29 02:00:00;1909.84998;1909.87000;1906.15002;1906.54004
2023-06-29 01:45:00;1910.93994;1911.43994;1909.46997;1909.93005
2023-06-29 01:30:00;1911.68994;1912.26001;1910.89001;1910.89001
2023-06-29 01:15:00;1910.98999;1912.84998;1910.79004;1911.83997
2023-06-29 01:00:00;1910.04004;1911.19995;1910.04004;1911.05005
2023-06-29 00:45:00;1908.96997;1910.26001;1908.76001;1910.06995
2023-06-29 00:30:00;1908.71997;1909.34998;1908.54004;1908.96997
2023-06-29 00:15:00;1908.35999;1908.73999;1908.01001;1908.73999
2023-06-29 00:00:00;1909.76001;1909.76001;1908.06995;1908.38000
2023-06-28 23:45:00;1909.90002;1910.08997;1909.65002;1909.68994
2023-06-28 23:30:00;1909.93005;1910.23999;1909.65002;1909.98999
2023-06-28 23:15:00;1910.31006;1910.73999;1909.92004;1909.93994
2023-06-28 23:00:00;1909.93005;1910.53003;1909.76001;1910.31006
2023-06-28 22:45:00;1909.90002;1910.38000;1909.62000;1909.92004
2023-06-28 22:30:00;1909.89001;1909.92004;1909.37000;1909.92004
2023-06-28 22:15:00;1909.80005;1909.95996;1909.30005;1909.90002
2023-06-28 22:00:00;1907.71997;1910.33997;1907.40002;1909.89001
2023-06-28 20:45:00;1908.16003;1908.16003;1906.82996;1907.40002
2023-06-28 20:30:00;1909.23999;1909.56006;1908.07996;1908.16003
2023-06-28 20:15:00;1909.70996;1909.78003;1909.23999;1909.31006
2023-06-28 20:00:00;1909.42004;1910.17004;1909.32996;1909.78003
2023-06-28 19:45:00;1910.66003;1910.66003;1909.31006;1909.38000
2023-06-28 19:30:00;1909.93994;1910.76001;1909.88000;1910.63000
2023-06-28 19:15:00;1910.76001;1911.14001;1909.63000;1909.91003
2023-06-28 19:00:00;1912.23999;1912.39001;1910.76001;1910.76001
2023-06-28 18:45:00;1912.51001;1912.95996;1912.03003;1912.23999
2023-06-28 18:30:00;1912.51001;1912.82996;1912.06006;1912.46997
2023-06-28 18:15:00;1912.88000;1913.16003;1912.55005;1912.58997
2023-06-28 18:00:00;1911.88000;1912.94995;1911.85999;1912.88000
2023-06-28 17:45:00;1912.62000;1912.96997;1911.68005;1911.83997
2023-06-28 17:30:00;1913.26001;1913.30005;1911.57996;1912.59998
2023-06-28 17:15:00;1912.81006;1913.39001;1912.12000;1913.21997
2023-06-28 17:00:00;1912.32996;1913.43994;1912.06006;1912.76001
2023-06-28 16:45:00;1911.95996;1912.68994;1911.63000;1912.19995
2023-06-28 16:30:00;1912.06995;1912.95996;1910.70996;1911.88000
2023-06-28 16:15:00;1910.48999;1912.17004;1909.98999;1912.16003
2023-06-28 16:00:00;1911.03003;1911.26001;1909.92004;1910.43994
2023-06-28 15:45:00;1912.44995;1912.69995;1910.51001;1910.85999
2023-06-28 15:30:00;1912.73999;1913.07996;1911.01001;1912.38000
2023-06-28 15:15:00;1909.58997;1913.31995;1908.82996;1912.78003
2023-06-28 15:00:00;1907.18994;1909.65002;1906.26001;1909.48999
2023-06-28 14:45:00;1908.76001;1908.93994;1905.28003;1907.17004
2023-06-28 14:30:00;1909.31995;1910.41003;1908.40002;1908.71997
2023-06-28 14:15:00;1908.98999;1911.16003;1908.34998;1909.10999
2023-06-28 14:00:00;1909.89001;1910.82996;1907.33997;1908.78003
2023-06-28 13:45:00;1905.42004;1911.17004;1902.91003;1909.73999
2023-06-28 13:30:00;1908.69995;1911.46997;1904.67004;1905.40002
2023-06-28 13:15:00;1906.60999;1908.81995;1905.98999;1908.63000
2023-06-28 13:00:00;1907.01001;1907.40002;1904.48999;1906.63000
2023-06-28 12:45:00;1907.60999;1908.55005;1906.31006;1907.15002
2023-06-28 12:30:00;1906.75000;1908.18994;1905.64001;1907.63000
2023-06-28 12:15:00;1907.18005;1907.73999;1905.76001;1906.77002
2023-06-28 12:00:00;1907.15002;1907.71997;1906.92004;1907.17004
2023-06-28 11:45:00;1906.82996;1907.51001;1906.58997;1907.16003
2023-06-28 11:30:00;1906.76001;1907.42004;1905.80005;1906.70996
2023-06-28 11:15:00;1907.03003;1907.82996;1906.21997;1906.78003
2023-06-28 11:00:00;1907.05005;1907.14001;1906.19995;1907.05005
2023-06-28 10:45:00;1908.07996;1908.33997;1907.03003;1907.07996
2023-06-28 10:30:00;1906.89001;1908.18994;1906.59998;1907.98999
2023-06-28 10:15:00;1908.62000;1908.82996;1906.23999;1906.78003
2023-06-28 10:00:00;1907.43005;1909.09998;1907.05005;1908.62000
2023-06-28 09:45:00;1909.32996;1909.39001;1907.20996;1907.38000
2023-06-28 09:30:00;1909.42004;1911.96997;1909.30005;1909.33997
2023-06-28 09:15:00;1911.32996;1911.73999;1909.12000;1909.37000
2023-06-28 09:00:00;1910.19995;1911.33997;1909.58997;1911.26001
2023-06-28 08:45:00;1908.68005;1910.48999;1908.39001;1909.84998
2023-06-28 08:30:00;1909.44995;1909.65002;1908.31995;1908.65002
2023-06-28 08:15:00;1909.63000;1910.31006;1909.26001;1909.43005
2023-06-28 08:00:00;1910.95996;1911.68005;1908.94995;1909.69995
2023-06-28 07:45:00;1910.38000;1911.73999;1909.80005;1910.98999
2023-06-28 07:30:00;1910.23999;1910.56006;1909.34998;1910.39001
2023-06-28 07:15:00;1910.98999;1911.48999;1909.92004;1910.17004
2023-06-28 07:00:00;1910.89001;1912.10999;1910.29004;1911.01001
2023-06-28 06:45:00;1910.15002;1911.83997;1909.80005;1910.93005
2023-06-28 06:30:00;1913.12000;1913.42004;1909.65002;1910.15002
2023-06-28 06:15:00;1916.17004;1916.31995;1912.80005;1913.09998
2023-06-28 06:00:00;1915.68994;1916.32996;1915.32996;1916.15002
2023-06-28 05:45:00;1915.65002;1915.95996;1915.29004;1915.65002
2023-06-28 05:30:00;1915.73999;1916.81995;1915.39001;1915.65002
2023-06-28 05:15:00;1915.88000;1915.88000;1915.08997;1915.70996
2023-06-28 05:00:00;1915.28003;1915.85999;1915.04004;1915.85999
2023-06-28 04:45:00;1915.45996;1915.58997;1915.14001;1915.26001
2023-06-28 04:30:00;1915.89001;1916.01001;1915.23999;1915.51001
2023-06-28 04:15:00;1915.98999;1916.26001;1915.41003;1915.93005
2023-06-28 04:00:00;1915.23999;1916.03003;1915.18994;1916.01001
2023-06-28 03:45:00;1915.55005;1915.73999;1914.95996;1915.26001
2023-06-28 03:30:00;1916.32996;1916.81995;1915.12000;1915.51001
2023-06-28 03:15:00;1915.48999;1916.44995;1915.31006;1916.44995
2023-06-28 03:00:00;1915.18994;1915.60999;1914.83997;1915.46997
2023-06-28 02:45:00;1915.19995;1916.10999;1915.04004;1915.21997
2023-06-28 02:30:00;1914.44995;1915.26001;1914.12000;1915.23999
2023-06-28 02:15:00;1915.53003;1916.10999;1913.48999;1914.51001
2023-06-28 02:00:00;1915.18994;1915.56006;1914.53003;1915.48999
2023-06-28 01:45:00;1915.67004;1916.17004;1914.80005;1915.21997
2023-06-28 01:30:00;1914.59998;1916.89001;1913.58997;1915.53003
2023-06-28 01:15:00;1915.40002;1915.40002;1913.88000;1914.28003
2023-06-28 01:00:00;1916.23999;1916.30005;1915.30005;1915.51001
2023-06-28 00:45:00;1915.65002;1916.28003;1915.26001;1916.23999
2023-06-28 00:30:00;1916.31995;1916.41003;1915.28003;1915.60999
2023-06-28 00:15:00;1916.30005;1917.20996;1916.03003;1916.31006
2023-06-28 00:00:00;1915.53003;1916.31995;1915.41003;1916.31006
2023-06-27 23:45:00;1915.41003;1915.89001;1915.41003;1915.53003
2023-06-27 23:30:00;1915.29004;1915.57996;1915.03003;1915.51001
2023-06-27 23:15:00;1915.18005;1915.48999;1915.09998;1915.23999
2023-06-27 23:00:00;1915.06995;1915.42004;1914.82996;1915.17004
2023-06-27 22:45:00;1914.88000;1915.12000;1914.69995;1915.03003
2023-06-27 22:30:00;1915.23999;1915.67004;1914.87000;1914.88000
2023-06-27 22:15:00;1914.98999;1915.37000;1914.73999;1915.23999
2023-06-27 22:00:00;1914.30005;1915.03003;1914.17004;1915.01001
2023-06-27 20:45:00;1913.17004;1913.73999;1913.05005;1913.64001
2023-06-27 20:30:00;1913.76001;1913.76001;1913.06995;1913.13000
2023-06-27 20:15:00;1913.34998;1913.88000;1913.34998;1913.81995
2023-06-27 20:00:00;1913.82996;1913.88000;1913.01001;1913.31006
2023-06-27 19:45:00;1914.79004;1914.84998;1913.42004;1913.80005
2023-06-27 19:30:00;1915.38000;1915.73999;1914.73999;1914.78003
2023-06-27 19:15:00;1914.66003;1915.42004;1914.59998;1915.35999
2023-06-27 19:00:00;1914.93994;1915.26001;1914.15002;1914.65002
2023-06-27 18:45:00;1914.06995;1914.93994;1913.80005;1914.80005
2023-06-27 18:30:00;1913.38000;1914.07996;1912.66003;1914.07996
2023-06-27 18:15:00;1911.73999;1913.63000;1911.42004;1913.46997
2023-06-27 18:00:00;1912.29004;1912.33997;1911.08997;1911.76001
2023-06-27 17:45:00;1912.56006;1912.93994;1911.73999;1912.21997
2023-06-27 17:30:00;1914.62000;1914.83997;1912.51001;1912.56006
2023-06-27 17:15:00;1914.42004;1915.93005;1914.26001;1914.51001
2023-06-27 17:00:00;1914.70996;1915.34998;1914.12000;1914.38000
2023-06-27 16:45:00;1914.19995;1915.70996;1914.12000;1914.70996
2023-06-27 16:30:00;1915.73999;1916.62000;1913.89001;1914.18994
2023-06-27 16:15:00;1913.85999;1915.71997;1913.43005;1915.71997
2023-06-27 16:00:00;1913.59998;1913.93005;1912.06995;1913.85999
2023-06-27 15:45:00;1915.23999;1915.51001;1913.41003;1913.62000
2023-06-27 15:30:00;1915.33997;1915.68005;1913.93005;1915.21997
2023-06-27 15:15:00;1915.06995;1916.03003;1914.12000;1915.42004
2023-06-27 15:00:00;1917.23999;1917.55005;1914.85999;1915.01001
2023-06-27 14:45:00;1917.78003;1919.60999;1917.21997;1917.26001
2023-06-27 14:30:00;1918.12000;1920.12000;1917.41003;1917.76001
2023-06-27 14:15:00;1915.48999;1918.13000;1911.54004;1918.13000
2023-06-27 14:00:00;1924.06995;1924.06995;1915.68005;1915.68005
2023-06-27 13:45:00;1928.85999;1929.01001;1922.89001;1923.69995
2023-06-27 13:30:00;1928.63000;1930.78003;1926.98999;1928.63000
2023-06-27 13:15:00;1927.32996;1928.81995;1926.85999;1928.76001
2023-06-27 13:00:00;1926.31995;1928.66003;1925.06995;1927.26001
2023-06-27 12:45:00;1927.63000;1928.37000;1924.01001;1926.20996
2023-06-27 12:30:00;1927.43994;1930.46997;1925.63000;1927.56006
2023-06-27 12:15:00;1926.13000;1929.15002;1925.93005;1928.27002
2023-06-27 12:00:00;1923.14001;1926.40002;1923.07996;1926.23999
2023-06-27 11:45:00;1921.96997;1923.26001;1921.51001;1923.21997
2023-06-27 11:30:00;1920.83997;1922.18005;1920.12000;1922.01001
2023-06-27 11:15:00;1922.31995;1922.41003;1919.80005;1920.73999
2023-06-27 11:00:00;1923.57996;1923.57996;1921.43994;1922.26001
2023-06-27 10:45:00;1923.81995;1924.62000;1923.48999;1923.56006
2023-06-27 10:30:00;1924.15002;1924.42004;1923.28003;1923.76001
2023-06-27 10:15:00;1923.67004;1924.37000;1922.87000;1924.17004
2023-06-27 10:00:00;1924.18005;1924.38000;1923.60999;1923.66003
2023-06-27 09:45:00;1924.48999;1924.81995;1924.15002;1924.18994
2023-06-27 09:30:00;1924.37000;1924.79004;1923.82996;1924.46997
2023-06-27 09:15:00;1925.38000;1925.81006;1924.23999;1924.31006
2023-06-27 09:00:00;1925.69995;1925.84998;1924.56995;1925.38000
2023-06-27 08:45:00;1924.92004;1925.93994;1924.31995;1925.65002
2023-06-27 08:30:00;1925.45996;1925.79004;1924.28003;1924.90002
2023-06-27 08:15:00;1926.28003;1926.88000;1925.33997;1925.45996
2023-06-27 08:00:00;1928.15002;1928.68005;1926.21997;1926.21997
2023-06-27 07:45:00;1928.31006;1928.82996;1927.68005;1928.19995
2023-06-27 07:30:00;1928.31006;1928.84998;1927.23999;1928.35999
2023-06-27 07:15:00;1928.39001;1929.46997;1928.26001;1928.34998
2023-06-27 07:00:00;1927.62000;1929.81995;1927.23999;1928.42004
2023-06-27 06:45:00;1926.23999;1927.71997;1925.56995;1927.53003
2023-06-27 06:30:00;1926.67004;1927.26001;1926.01001;1926.31006
2023-06-27 06:15:00;1925.63000;1926.70996;1925.26001;1926.67004
2023-06-27 06:00:00;1925.06995;1926.06006;1924.33997;1925.65002
2023-06-27 05:45:00;1926.68005;1926.89001;1925.13000;1925.16003
2023-06-27 05:30:00;1928.67004;1929.18994;1926.58997;1926.62000
2023-06-27 05:15:00;1929.43994;1929.53003;1928.32996;1928.76001
2023-06-27 05:00:00;1928.48999;1929.42004;1928.40002;1929.37000
2023-06-27 04:45:00;1929.12000;1929.68994;1928.37000;1928.48999
2023-06-27 04:30:00;1929.04004;1929.39001;1928.38000;1929.18994
2023-06-27 04:15:00;1928.88000;1929.46997;1928.57996;1928.98999
2023-06-27 04:00:00;1928.48999;1929.19995;1928.41003;1928.89001
2023-06-27 03:45:00;1929.32996;1929.51001;1928.19995;1928.44995
2023-06-27 03:30:00;1928.94995;1929.60999;1928.70996;1929.37000
2023-06-27 03:15:00;1928.80005;1929.18994;1928.48999;1928.93005
2023-06-27 03:00:00;1928.90002;1929.42004;1928.05005;1928.69995
2023-06-27 02:45:00;1927.85999;1929.09998;1927.38000;1928.88000
2023-06-27 02:30:00;1927.26001;1928.23999;1927.12000;1927.83997
2023-06-27 02:15:00;1927.78003;1928.17004;1927.15002;1927.26001
2023-06-27 02:00:00;1929.26001;1929.66003;1927.79004;1927.79004
2023-06-27 01:45:00;1927.32996;1930.43994;1927.15002;1929.16003
2023-06-27 01:30:00;1925.40002;1927.48999;1924.90002;1927.33997
2023-06-27 01:15:00;1924.45996;1925.43005;1923.73999;1925.40002
2023-06-27 01:00:00;1922.82996;1924.60999;1922.71997;1924.48999
2023-06-27 00:45:00;1923.04004;1923.38000;1921.79004;1922.81006
2023-06-27 00:30:00;1923.57996;1924.84998;1922.55005;1922.92004
2023-06-27 00:15:00;1922.70996;1923.64001;1922.51001;1923.56995
2023-06-27 00:00:00;1922.56995;1922.88000;1922.41003;1922.76001
2023-06-26 23:45:00;1921.98999;1922.94995;1921.98999;1922.62000
2023-06-26 23:30:00;1922.39001;1922.41003;1921.41003;1921.96997
2023-06-26 23:15:00;1923.21997;1923.23999;1922.37000;1922.40002
2023-06-26 23:00:00;1924.73999;1924.73999;1922.73999;1923.31006
2023-06-26 22:45:00;1924.20996;1924.73999;1924.01001;1924.73999
2023-06-26 22:30:00;1923.80005;1924.45996;1923.65002;1924.22998
2023-06-26 22:15:00;1923.71997;1924.19995;1923.69995;1923.84998
2023-06-26 22:00:00;1923.37000;1924.28003;1923.29004;1923.80005
2023-06-26 20:45:00;1923.33997;1923.62000;1923.06006;1923.17004
2023-06-26 20:30:00;1923.06995;1923.35999;1923.06995;1923.34998
2023-06-26 20:15:00;1922.85999;1923.17004;1922.68994;1923.05005
2023-06-26 20:00:00;1922.93005;1923.15002;1922.62000;1922.70996
2023-06-26 19:45:00;1922.68994;1923.33997;1922.56995;1922.93005
2023-06-26 19:30:00;1922.59998;1923.06995;1922.46997;1922.71997
2023-06-26 19:15:00;1923.33997;1923.40002;1922.40002;1922.56995
2023-06-26 19:00:00;1923.38000;1924.04004;1922.92004;1923.35999
2023-06-26 18:45:00;1924.29004;1924.35999;1923.13000;1923.48999
2023-06-26 18:30:00;1924.03003;1924.42004;1923.12000;1924.33997
2023-06-26 18:15:00;1924.39001;1924.84998;1923.62000;1923.94995
2023-06-26 18:00:00;1924.66003;1924.93994;1924.10999;1924.42004
2023-06-26 17:45:00;1924.10999;1925.31006;1924.05005;1924.55005
2023-06-26 17:30:00;1923.55005;1924.18994;1923.32996;1924.07996
2023-06-26 17:15:00;1923.76001;1924.53003;1923.31995;1923.56006
2023-06-26 17:00:00;1923.81006;1924.92004;1923.56006;1923.81995
2023-06-26 16:45:00;1924.68994;1925.14001;1923.55005;1923.80005
2023-06-26 16:30:00;1925.08997;1925.30005;1924.38000;1924.67004
2023-06-26 16:15:00;1925.73999;1926.31995;1924.93005;1925.09998
2023-06-26 16:00:00;1925.79004;1926.57996;1925.12000;1925.76001
2023-06-26 15:45:00;1927.76001;1928.23999;1925.38000;1925.88000
2023-06-26 15:30:00;1927.43005;1927.81995;1926.80005;1927.57996
2023-06-26 15:15:00;1926.07996;1928.53003;1925.29004;1927.31995
2023-06-26 15:00:00;1923.32996;1926.06006;1923.32996;1925.91003
2023-06-26 14:45:00;1924.19995;1924.38000;1922.79004;1923.44995
2023-06-26 14:30:00;1923.92004;1925.62000;1923.18005;1924.32996
2023-06-26 14:15:00;1923.66003;1924.51001;1922.70996;1923.96997
2023-06-26 14:00:00;1924.88000;1925.12000;1923.26001;1923.68005
2023-06-26 13:45:00;1925.03003;1925.05005;1921.62000;1924.81995
2023-06-26 13:30:00;1928.16003;1928.41003;1924.43994;1924.95996
2023-06-26 13:15:00;1930.07996;1930.17004;1927.88000;1928.06995
2023-06-26 13:00:00;1931.56995;1931.65002;1929.93005;1930.08997
2023-06-26 12:45:00;1932.98999;1933.15002;1931.57996;1931.58997
2023-06-26 12:30:00;1931.07996;1933.05005;1930.96997;1932.94995
2023-06-26 12:15:00;1931.94995;1932.44995;1929.85999;1931.07996
2023-06-26 12:00:00;1931.34998;1932.38000;1930.96997;1931.95996
2023-06-26 11:45:00;1932.16003;1932.46997;1931.26001;1931.38000
2023-06-26 11:30:00;1931.56995;1932.68005;1931.54004;1932.29004
2023-06-26 11:15:00;1932.44995;1932.51001;1931.38000;1931.56006
2023-06-26 11:00:00;1931.96997;1932.59998;1931.63000;1932.42004
2023-06-26 10:45:00;1932.76001;1933.09998;1931.73999;1931.94995
2023-06-26 10:30:00;1932.16003;1933.42004;1931.78003;1932.78003
2023-06-26 10:15:00;1931.54004;1932.37000;1930.87000;1932.12000
2023-06-26 10:00:00;1929.94995;1931.68994;1929.56995;1931.54004
2023-06-26 09:45:00;1930.15002;1930.42004;1929.39001;1929.92004
2023-06-26 09:30:00;1931.73999;1931.73999;1929.68994;1930.01001
2023-06-26 09:15:00;1932.09998;1932.53003;1931.44995;1931.73999
2023-06-26 09:00:00;1931.87000;1932.40002;1930.85999;1931.93994
2023-06-26 08:45:00;1932.16003;1933.33997;1931.55005;1931.88000
2023-06-26 08:30:00;1932.26001;1932.88000;1931.09998;1932.18005
2023-06-26 08:15:00;1930.16003;1932.66003;1929.56995;1932.23999
2023-06-26 08:00:00;1928.96997;1930.21997;1928.94995;1930.17004
2023-06-26 07:45:00;1928.03003;1929.18005;1927.96997;1928.95996
