datetime;open;high;low;close;volume
2023-01-23 17:30:00;33647.46094;33670.94141;33633.62109;33665.32812;6473361
2023-01-23 17:15:00;33604.80859;33651.03125;33598.85156;33647.19141;7512918
2023-01-23 17:00:00;33700.67188;33700.83984;33598.07031;33605.10156;9353896
2023-01-23 16:45:00;33685.25000;33708.26953;33675.00000;33700.94141;10060274
2023-01-23 16:30:00;33681.64062;33717.39062;33669.19922;33684.46094;10664926
2023-01-23 16:15:00;33730.67969;33769.21875;33683.41016;33684.23047;12053896
2023-01-23 16:00:00;33620.82812;33761.69922;33616.83984;33730.55859;13039249
2023-01-23 15:45:00;33584.12109;33650.10156;33577.53125;33621.32031;10736877
2023-01-23 15:30:00;33569.60938;33596.00000;33566.23047;33584.51172;10991937
2023-01-23 15:15:00;33524.75000;33584.64844;33514.32812;33569.28125;12209182
2023-01-23 15:00:00;33443.82031;33524.78125;33407.87891;33524.78125;14283462
2023-01-23 14:45:00;33357.19141;33467.82812;33357.19141;33445.46875;15909378
2023-01-23 14:30:00;33439.55859;33457.87109;33316.25000;33359.23047;19049106
2023-01-20 20:45:00;33319.87891;33381.94922;33307.19141;33372.78906;41049272
2023-01-20 20:30:00;33328.57031;33343.64844;33297.08984;33320.21875;14099809
2023-01-20 20:15:00;33331.78906;33362.80078;33293.69922;33328.60938;12714267
2023-01-20 20:00:00;33264.26953;33332.96875;33264.26953;33331.46875;10024485
2023-01-20 19:45:00;33260.53125;33266.94141;33229.01172;33264.64844;7166978
2023-01-20 19:30:00;33230.33984;33265.55078;33230.33984;33260.46875;7743467
2023-01-20 19:15:00;33216.39062;33238.98047;33209.48828;33231.80078;6925328
2023-01-20 19:00:00;33202.28906;33222.42188;33187.57031;33217.44922;6562171
2023-01-20 18:45:00;33181.33984;33227.94141;33174.55859;33201.98828;7107833
2023-01-20 18:30:00;33101.55859;33188.26953;33100.73047;33181.03125;7004643
2023-01-20 18:15:00;33135.96875;33145.98047;33069.83984;33102.00000;6194854
2023-01-20 18:00:00;33138.82812;33175.17188;33080.53125;33135.75000;7740351
2023-01-20 17:45:00;33145.69922;33164.46094;33136.67969;33138.26953;5856868
2023-01-20 17:30:00;33160.85938;33160.85938;33127.58984;33146.67188;5954880
2023-01-20 17:15:00;33159.35938;33176.60156;33147.48047;33160.73047;6604385
2023-01-20 17:00:00;33120.10938;33165.05859;33117.28906;33161.07031;7156700
2023-01-20 16:45:00;33146.23828;33163.71094;33111.51953;33120.82031;9083720
2023-01-20 16:30:00;33232.42969;33238.32031;33140.17188;33146.48047;9789844
2023-01-20 16:15:00;33182.98828;33235.08984;33167.96094;33232.42969;7874091
2023-01-20 16:00:00;33082.82812;33199.28125;33077.55859;33182.76172;9642628
2023-01-20 15:45:00;33062.66016;33107.03125;33059.30078;33083.26172;7679284
2023-01-20 15:30:00;33080.21094;33091.51172;33060.91016;33062.57812;9463679
2023-01-20 15:15:00;33002.80078;33081.64844;32984.92188;33080.10938;9411774
2023-01-20 15:00:00;32992.19141;33069.85156;32974.85156;33002.73047;12770475
2023-01-20 14:45:00;33016.51953;33040.87109;32963.62891;32985.16016;12544852
2023-01-20 14:30:00;33073.46094;33085.32812;32948.92969;33015.12109;17861802
2023-01-19 20:45:00;33117.12891;33126.23047;33035.37109;33039.21094;35426644
2023-01-19 20:30:00;33165.32031;33168.17188;33112.44141;33116.96094;11672086
2023-01-19 20:15:00;33163.12891;33181.73828;33144.44922;33164.94922;9259145
2023-01-19 20:00:00;33180.69922;33206.92969;33138.44141;33163.37891;7239129
2023-01-19 19:45:00;33196.94922;33217.62109;33162.53125;33180.82812;7616485
2023-01-19 19:30:00;33202.03125;33227.48828;33181.69922;33196.85156;7077879
2023-01-19 19:15:00;33168.17969;33218.69141;33154.14062;33201.67969;7020372
2023-01-19 19:00:00;33148.01953;33173.87109;33114.37109;33168.62109;6595860
2023-01-19 18:45:00;33166.00000;33172.94922;33122.19141;33148.64844;6192511
2023-01-19 18:30:00;33119.78125;33211.82812;33119.78125;33165.89844;8230253
2023-01-19 18:15:00;33114.07031;33157.82031;33085.50000;33119.85938;6673347
2023-01-19 18:00:00;33065.71094;33127.80859;33065.71094;33114.26172;6824760
2023-01-19 17:45:00;33024.37891;33066.03906;33009.55859;33066.03906;6202078
2023-01-19 17:30:00;33044.12891;33055.17969;33018.01172;33024.41016;5696273
